Accession ID,Country
EPI_ISL_4106426,Estonia
EPI_ISL_4106466,Estonia
EPI_ISL_4255315,Estonia
EPI_ISL_2642254,Estonia
EPI_ISL_3025704,Estonia
EPI_ISL_1731950,Estonia
EPI_ISL_2642106,Estonia
EPI_ISL_13405732,Estonia
EPI_ISL_7899371,Estonia
EPI_ISL_4106492,Estonia
EPI_ISL_4895804,Estonia
EPI_ISL_4882015,Estonia
EPI_ISL_2097166,Estonia
EPI_ISL_2788723,Estonia
EPI_ISL_7620248,Estonia
EPI_ISL_1138545,Estonia
EPI_ISL_2643581,Estonia
EPI_ISL_11923191,Estonia
EPI_ISL_5460620,Estonia
EPI_ISL_1190902,Estonia
EPI_ISL_13826967,Estonia
EPI_ISL_5866778,Estonia
EPI_ISL_2643454,Estonia
EPI_ISL_10799148,Estonia
EPI_ISL_2643415,Estonia
EPI_ISL_13029341,Estonia
EPI_ISL_6512943,Estonia
EPI_ISL_6017271,Estonia
EPI_ISL_2642191,Estonia
EPI_ISL_2643252,Estonia
EPI_ISL_4881952,Estonia
EPI_ISL_2642458,Estonia
EPI_ISL_2642667,Estonia
EPI_ISL_4255392,Estonia
EPI_ISL_10444878,Estonia
EPI_ISL_10798734,Estonia
EPI_ISL_7717812,Estonia
EPI_ISL_1686052,Estonia
EPI_ISL_4881950,Estonia
EPI_ISL_6271919,Estonia
EPI_ISL_4171827,Estonia
EPI_ISL_15613916,Estonia
EPI_ISL_6512942,Estonia
EPI_ISL_13405663,Estonia
EPI_ISL_7717848,Estonia
EPI_ISL_12449949,Estonia
EPI_ISL_4106555,Estonia
EPI_ISL_2107119,Estonia
EPI_ISL_2642508,Estonia
EPI_ISL_1731917,Estonia
EPI_ISL_11287495,Estonia
EPI_ISL_2643518,Estonia
EPI_ISL_1732072,Estonia
EPI_ISL_2642218,Estonia
EPI_ISL_8482076,Estonia
EPI_ISL_4172351,Estonia
EPI_ISL_2545984,Estonia
EPI_ISL_1685270,Estonia
EPI_ISL_2097135,Estonia
EPI_ISL_6016657,Estonia
EPI_ISL_8482073,Estonia
EPI_ISL_1470138,Estonia
EPI_ISL_1319411,Estonia
EPI_ISL_2107147,Estonia
EPI_ISL_4255358,Estonia
EPI_ISL_1731985,Estonia
EPI_ISL_3507180,Estonia
EPI_ISL_2642263,Estonia
EPI_ISL_2788797,Estonia
EPI_ISL_11540432,Estonia
EPI_ISL_1731958,Estonia
EPI_ISL_2643092,Estonia
EPI_ISL_4503453,Estonia
EPI_ISL_2643572,Estonia
EPI_ISL_6271267,Estonia
EPI_ISL_2601414,Estonia
EPI_ISL_9462757,Estonia
EPI_ISL_6271471,Estonia
EPI_ISL_9649862,Estonia
EPI_ISL_2107224,Estonia
EPI_ISL_9649809,Estonia
EPI_ISL_13406086,Estonia
EPI_ISL_2643379,Estonia
EPI_ISL_13133873,Estonia
EPI_ISL_7620268,Estonia
EPI_ISL_9462796,Estonia
EPI_ISL_7717734,Estonia
EPI_ISL_2601534,Estonia
EPI_ISL_1469992,Estonia
EPI_ISL_6271808,Estonia
EPI_ISL_2642362,Estonia
EPI_ISL_1469993,Estonia
EPI_ISL_7620142,Estonia
EPI_ISL_8481920,Estonia
EPI_ISL_4895290,Estonia
EPI_ISL_8482046,Estonia
EPI_ISL_4503421,Estonia
EPI_ISL_7121510,Estonia
EPI_ISL_1319277,Estonia
EPI_ISL_7620178,Estonia
EPI_ISL_2642877,Estonia
EPI_ISL_4881960,Estonia
EPI_ISL_2642467,Estonia
EPI_ISL_13405676,Estonia
EPI_ISL_1731877,Estonia
EPI_ISL_9649787,Estonia
EPI_ISL_3507186,Estonia
EPI_ISL_9698217,Estonia
EPI_ISL_2643202,Estonia
EPI_ISL_1732067,Estonia
EPI_ISL_2643409,Estonia
EPI_ISL_12450010,Estonia
EPI_ISL_4881870,Estonia
EPI_ISL_5460445,Estonia
EPI_ISL_1259162,Estonia
EPI_ISL_1470047,Estonia
EPI_ISL_1731867,Estonia
EPI_ISL_3507074,Estonia
EPI_ISL_4895635,Estonia
EPI_ISL_3665796,Estonia
EPI_ISL_9649814,Estonia
EPI_ISL_3505902,Estonia
EPI_ISL_13029457,Estonia
EPI_ISL_6513040,Estonia
EPI_ISL_2642252,Estonia
EPI_ISL_2643112,Estonia
EPI_ISL_12446857,Estonia
EPI_ISL_2601508,Estonia
EPI_ISL_4172346,Estonia
EPI_ISL_1470244,Estonia
EPI_ISL_1470065,Estonia
EPI_ISL_1470171,Estonia
EPI_ISL_13805405,Estonia
EPI_ISL_2642627,Estonia
EPI_ISL_2107243,Estonia
EPI_ISL_11736958,Estonia
EPI_ISL_6271176,Estonia
EPI_ISL_2545841,Estonia
EPI_ISL_1470027,Estonia
EPI_ISL_3506077,Estonia
EPI_ISL_8310098,Estonia
EPI_ISL_2643501,Estonia
EPI_ISL_2642341,Estonia
EPI_ISL_10799060,Estonia
EPI_ISL_4503491,Estonia
EPI_ISL_5460685,Estonia
EPI_ISL_6271199,Estonia
EPI_ISL_4171818,Estonia
EPI_ISL_6017375,Estonia
EPI_ISL_13066131,Estonia
EPI_ISL_2107273,Estonia
EPI_ISL_4255343,Estonia
EPI_ISL_10444888,Estonia
EPI_ISL_2642297,Estonia
EPI_ISL_7121431,Estonia
EPI_ISL_2643097,Estonia
EPI_ISL_1731922,Estonia
EPI_ISL_11739524,Estonia
EPI_ISL_11540537,Estonia
EPI_ISL_1259033,Estonia
EPI_ISL_11287480,Estonia
EPI_ISL_4503496,Estonia
EPI_ISL_6017513,Estonia
EPI_ISL_2107153,Estonia
EPI_ISL_4255526,Estonia
EPI_ISL_11737045,Estonia
EPI_ISL_4106427,Estonia
EPI_ISL_6513087,Estonia
EPI_ISL_10444828,Estonia
EPI_ISL_9663199,Estonia
EPI_ISL_13029384,Estonia
EPI_ISL_2642264,Estonia
EPI_ISL_3505850,Estonia
EPI_ISL_9462778,Estonia
EPI_ISL_1686225,Estonia
EPI_ISL_6645175,Estonia
EPI_ISL_1319438,Estonia
EPI_ISL_13826955,Estonia
EPI_ISL_11737044,Estonia
EPI_ISL_1686109,Estonia
EPI_ISL_2643408,Estonia
EPI_ISL_13029251,Estonia
EPI_ISL_2107215,Estonia
EPI_ISL_6512948,Estonia
EPI_ISL_9649719,Estonia
EPI_ISL_8481888,Estonia
EPI_ISL_2643074,Estonia
EPI_ISL_1319358,Estonia
EPI_ISL_2788834,Estonia
EPI_ISL_5460589,Estonia
EPI_ISL_2642808,Estonia
EPI_ISL_13405655,Estonia
EPI_ISL_9462738,Estonia
EPI_ISL_2643373,Estonia
EPI_ISL_13029535,Estonia
EPI_ISL_15019284,Estonia
EPI_ISL_6513057,Estonia
EPI_ISL_3087630,Estonia
EPI_ISL_2788828,Estonia
EPI_ISL_4255393,Estonia
EPI_ISL_8699521,Estonia
EPI_ISL_6513083,Estonia
EPI_ISL_1190885,Estonia
EPI_ISL_1686241,Estonia
EPI_ISL_2601445,Estonia
EPI_ISL_9963391,Estonia
EPI_ISL_14197959,Estonia
EPI_ISL_2547047,Estonia
EPI_ISL_1190915,Estonia
EPI_ISL_2545987,Estonia
EPI_ISL_5866761,Estonia
EPI_ISL_5460675,Estonia
EPI_ISL_1190963,Estonia
EPI_ISL_9698175,Estonia
EPI_ISL_2546930,Estonia
EPI_ISL_4255421,Estonia
EPI_ISL_2642145,Estonia
EPI_ISL_3025732,Estonia
EPI_ISL_2601625,Estonia
EPI_ISL_2643617,Estonia
EPI_ISL_6513029,Estonia
EPI_ISL_7620150,Estonia
EPI_ISL_4171792,Estonia
EPI_ISL_7717819,Estonia
EPI_ISL_1731866,Estonia
EPI_ISL_7899336,Estonia
EPI_ISL_2642383,Estonia
EPI_ISL_1686192,Estonia
EPI_ISL_5460453,Estonia
EPI_ISL_13029224,Estonia
EPI_ISL_2642872,Estonia
EPI_ISL_1731927,Estonia
EPI_ISL_2601509,Estonia
EPI_ISL_2643150,Estonia
EPI_ISL_4106560,Estonia
EPI_ISL_8699603,Estonia
EPI_ISL_2107176,Estonia
EPI_ISL_4255434,Estonia
EPI_ISL_7717830,Estonia
EPI_ISL_9698197,Estonia
EPI_ISL_13827093,Estonia
EPI_ISL_1731909,Estonia
EPI_ISL_2643043,Estonia
EPI_ISL_2601578,Estonia
EPI_ISL_4171834,Estonia
EPI_ISL_7899455,Estonia
EPI_ISL_13805319,Estonia
EPI_ISL_10444922,Estonia
EPI_ISL_1470295,Estonia
EPI_ISL_5460706,Estonia
EPI_ISL_9963427,Estonia
EPI_ISL_1259169,Estonia
EPI_ISL_2788839,Estonia
EPI_ISL_5460631,Estonia
EPI_ISL_10799022,Estonia
EPI_ISL_2643152,Estonia
EPI_ISL_4255259,Estonia
EPI_ISL_4503523,Estonia
EPI_ISL_1685301,Estonia
EPI_ISL_13029527,Estonia
EPI_ISL_2642634,Estonia
EPI_ISL_4172384,Estonia
EPI_ISL_2642984,Estonia
EPI_ISL_3087667,Estonia
EPI_ISL_5460615,Estonia
EPI_ISL_2107256,Estonia
EPI_ISL_4255422,Estonia
EPI_ISL_1686007,Estonia
EPI_ISL_13029294,Estonia
EPI_ISL_2642578,Estonia
EPI_ISL_4882042,Estonia
EPI_ISL_3507127,Estonia
EPI_ISL_6016995,Estonia
EPI_ISL_1470282,Estonia
EPI_ISL_6512995,Estonia
EPI_ISL_1685444,Estonia
EPI_ISL_8481872,Estonia
EPI_ISL_8481899,Estonia
EPI_ISL_8699543,Estonia
EPI_ISL_8699501,Estonia
EPI_ISL_2642073,Estonia
EPI_ISL_3665795,Estonia
EPI_ISL_4255200,Estonia
EPI_ISL_3505871,Estonia
EPI_ISL_5460526,Estonia
EPI_ISL_1138534,Estonia
EPI_ISL_7620234,Estonia
EPI_ISL_13133843,Estonia
EPI_ISL_7717756,Estonia
EPI_ISL_5866781,Estonia
EPI_ISL_2788870,Estonia
EPI_ISL_5866885,Estonia
EPI_ISL_1470130,Estonia
EPI_ISL_1470177,Estonia
EPI_ISL_4106449,Estonia
EPI_ISL_13029372,Estonia
EPI_ISL_2601469,Estonia
EPI_ISL_13029222,Estonia
EPI_ISL_1685371,Estonia
EPI_ISL_7620252,Estonia
EPI_ISL_2643296,Estonia
EPI_ISL_2788801,Estonia
EPI_ISL_7121555,Estonia
EPI_ISL_2642410,Estonia
EPI_ISL_2642702,Estonia
EPI_ISL_10444819,Estonia
EPI_ISL_1259099,Estonia
EPI_ISL_6271713,Estonia
EPI_ISL_2601580,Estonia
EPI_ISL_2601554,Estonia
EPI_ISL_1138548,Estonia
EPI_ISL_2642588,Estonia
EPI_ISL_1470092,Estonia
EPI_ISL_2547027,Estonia
EPI_ISL_4255243,Estonia
EPI_ISL_5460694,Estonia
EPI_ISL_1259147,Estonia
EPI_ISL_5460425,Estonia
EPI_ISL_1685259,Estonia
EPI_ISL_5460416,Estonia
EPI_ISL_1259160,Estonia
EPI_ISL_8482007,Estonia
EPI_ISL_6513048,Estonia
EPI_ISL_1685239,Estonia
EPI_ISL_1259174,Estonia
EPI_ISL_2643534,Estonia
EPI_ISL_4895375,Estonia
EPI_ISL_2547064,Estonia
EPI_ISL_4896026,Estonia
EPI_ISL_4896176,Estonia
EPI_ISL_7899449,Estonia
EPI_ISL_1470033,Estonia
EPI_ISL_11736963,Estonia
EPI_ISL_2643458,Estonia
EPI_ISL_5866756,Estonia
EPI_ISL_4106533,Estonia
EPI_ISL_2642960,Estonia
EPI_ISL_7121454,Estonia
EPI_ISL_4896134,Estonia
EPI_ISL_2642693,Estonia
EPI_ISL_2643509,Estonia
EPI_ISL_4255354,Estonia
EPI_ISL_4171778,Estonia
EPI_ISL_5460621,Estonia
EPI_ISL_5460500,Estonia
EPI_ISL_1685317,Estonia
EPI_ISL_11739553,Estonia
EPI_ISL_12446855,Estonia
EPI_ISL_8482060,Estonia
EPI_ISL_11287554,Estonia
EPI_ISL_1259167,Estonia
EPI_ISL_1732073,Estonia
EPI_ISL_1319455,Estonia
EPI_ISL_2097007,Estonia
EPI_ISL_7620255,Estonia
EPI_ISL_11540445,Estonia
EPI_ISL_1686151,Estonia
EPI_ISL_13028785,Estonia
EPI_ISL_4172368,Estonia
EPI_ISL_5866849,Estonia
EPI_ISL_5460593,Estonia
EPI_ISL_2642760,Estonia
EPI_ISL_2107166,Estonia
EPI_ISL_5460602,Estonia
EPI_ISL_11739581,Estonia
EPI_ISL_3665789,Estonia
EPI_ISL_5460502,Estonia
EPI_ISL_13133921,Estonia
EPI_ISL_3025762,Estonia
EPI_ISL_2642660,Estonia
EPI_ISL_13406099,Estonia
EPI_ISL_3506016,Estonia
EPI_ISL_4172484,Estonia
EPI_ISL_1190890,Estonia
EPI_ISL_3025715,Estonia
EPI_ISL_15652817,Estonia
EPI_ISL_2642085,Estonia
EPI_ISL_6017181,Estonia
EPI_ISL_3506040,Estonia
EPI_ISL_10444854,Estonia
EPI_ISL_10799151,Estonia
EPI_ISL_13405597,Estonia
EPI_ISL_2097093,Estonia
EPI_ISL_7717841,Estonia
EPI_ISL_5460414,Estonia
EPI_ISL_4881996,Estonia
EPI_ISL_9649789,Estonia
EPI_ISL_3087673,Estonia
EPI_ISL_7717767,Estonia
EPI_ISL_8481893,Estonia
EPI_ISL_4881918,Estonia
EPI_ISL_4895601,Estonia
EPI_ISL_13133852,Estonia
EPI_ISL_1138552,Estonia
EPI_ISL_9698183,Estonia
EPI_ISL_9462754,Estonia
EPI_ISL_5866738,Estonia
EPI_ISL_8481934,Estonia
EPI_ISL_2107182,Estonia
EPI_ISL_4255199,Estonia
EPI_ISL_4172399,Estonia
EPI_ISL_4255463,Estonia
EPI_ISL_10799129,Estonia
EPI_ISL_1138592,Estonia
EPI_ISL_1732047,Estonia
EPI_ISL_3025703,Estonia
EPI_ISL_4895496,Estonia
EPI_ISL_2601481,Estonia
EPI_ISL_4255480,Estonia
EPI_ISL_6513000,Estonia
EPI_ISL_4895665,Estonia
EPI_ISL_2643166,Estonia
EPI_ISL_2643332,Estonia
EPI_ISL_8482013,Estonia
EPI_ISL_1685358,Estonia
EPI_ISL_4106453,Estonia
EPI_ISL_12449963,Estonia
EPI_ISL_3665814,Estonia
EPI_ISL_2097015,Estonia
EPI_ISL_13405561,Estonia
EPI_ISL_13028814,Estonia
EPI_ISL_3665839,Estonia
EPI_ISL_3505868,Estonia
EPI_ISL_2642532,Estonia
EPI_ISL_4255188,Estonia
EPI_ISL_13066209,Estonia
EPI_ISL_1686203,Estonia
EPI_ISL_1470270,Estonia
EPI_ISL_6512938,Estonia
EPI_ISL_2642995,Estonia
EPI_ISL_10444781,Estonia
EPI_ISL_6512926,Estonia
EPI_ISL_1685465,Estonia
EPI_ISL_2097002,Estonia
EPI_ISL_3506049,Estonia
EPI_ISL_11540428,Estonia
EPI_ISL_3507104,Estonia
EPI_ISL_5460486,Estonia
EPI_ISL_2643402,Estonia
EPI_ISL_9462724,Estonia
EPI_ISL_2601429,Estonia
EPI_ISL_6271262,Estonia
EPI_ISL_13066224,Estonia
EPI_ISL_1259082,Estonia
EPI_ISL_4895859,Estonia
EPI_ISL_3087626,Estonia
EPI_ISL_3506106,Estonia
EPI_ISL_1259100,Estonia
EPI_ISL_4171804,Estonia
EPI_ISL_11540507,Estonia
EPI_ISL_13133997,Estonia
EPI_ISL_7717822,Estonia
EPI_ISL_13805374,Estonia
EPI_ISL_2601547,Estonia
EPI_ISL_1319373,Estonia
EPI_ISL_11736989,Estonia
EPI_ISL_2643249,Estonia
EPI_ISL_9649761,Estonia
EPI_ISL_9963358,Estonia
EPI_ISL_9649834,Estonia
EPI_ISL_2643217,Estonia
EPI_ISL_8481870,Estonia
EPI_ISL_13029553,Estonia
EPI_ISL_13028883,Estonia
EPI_ISL_4882001,Estonia
EPI_ISL_9698204,Estonia
EPI_ISL_2642988,Estonia
EPI_ISL_13133949,Estonia
EPI_ISL_6513066,Estonia
EPI_ISL_2642564,Estonia
EPI_ISL_2545982,Estonia
EPI_ISL_2643499,Estonia
EPI_ISL_6512996,Estonia
EPI_ISL_4106599,Estonia
EPI_ISL_2642879,Estonia
EPI_ISL_3507073,Estonia
EPI_ISL_3506080,Estonia
EPI_ISL_4881896,Estonia
EPI_ISL_2642313,Estonia
EPI_ISL_10798715,Estonia
EPI_ISL_6271348,Estonia
EPI_ISL_6513039,Estonia
EPI_ISL_1470223,Estonia
EPI_ISL_2642734,Estonia
EPI_ISL_9963379,Estonia
EPI_ISL_11287436,Estonia
EPI_ISL_7121542,Estonia
EPI_ISL_8481868,Estonia
EPI_ISL_8310099,Estonia
EPI_ISL_6512981,Estonia
EPI_ISL_1319345,Estonia
EPI_ISL_5866773,Estonia
EPI_ISL_9649738,Estonia
EPI_ISL_4895967,Estonia
EPI_ISL_1685338,Estonia
EPI_ISL_2107204,Estonia
EPI_ISL_4106448,Estonia
EPI_ISL_6271237,Estonia
EPI_ISL_7899370,Estonia
EPI_ISL_4255215,Estonia
EPI_ISL_13406082,Estonia
EPI_ISL_1470038,Estonia
EPI_ISL_4171774,Estonia
EPI_ISL_10444843,Estonia
EPI_ISL_2601440,Estonia
EPI_ISL_6513052,Estonia
EPI_ISL_11540388,Estonia
EPI_ISL_13029232,Estonia
EPI_ISL_4881867,Estonia
EPI_ISL_9698272,Estonia
EPI_ISL_2642423,Estonia
EPI_ISL_2642162,Estonia
EPI_ISL_6271948,Estonia
EPI_ISL_1190912,Estonia
EPI_ISL_9963334,Estonia
EPI_ISL_13029534,Estonia
EPI_ISL_2601504,Estonia
EPI_ISL_4255241,Estonia
EPI_ISL_4881915,Estonia
EPI_ISL_3507157,Estonia
EPI_ISL_6271776,Estonia
EPI_ISL_4255329,Estonia
EPI_ISL_5866803,Estonia
EPI_ISL_9649776,Estonia
EPI_ISL_5460691,Estonia
EPI_ISL_5866741,Estonia
EPI_ISL_2642229,Estonia
EPI_ISL_9462756,Estonia
EPI_ISL_2788742,Estonia
EPI_ISL_11737065,Estonia
EPI_ISL_5866749,Estonia
EPI_ISL_10798988,Estonia
EPI_ISL_10799131,Estonia
EPI_ISL_11739616,Estonia
EPI_ISL_4255193,Estonia
EPI_ISL_9698158,Estonia
EPI_ISL_10444829,Estonia
EPI_ISL_3506011,Estonia
EPI_ISL_2642125,Estonia
EPI_ISL_5460682,Estonia
EPI_ISL_4106531,Estonia
EPI_ISL_2546946,Estonia
EPI_ISL_3507162,Estonia
EPI_ISL_4106547,Estonia
EPI_ISL_9649729,Estonia
EPI_ISL_3506007,Estonia
EPI_ISL_9698157,Estonia
EPI_ISL_7899372,Estonia
EPI_ISL_2097075,Estonia
EPI_ISL_1470156,Estonia
EPI_ISL_4172455,Estonia
EPI_ISL_8699619,Estonia
EPI_ISL_8482119,Estonia
EPI_ISL_2545830,Estonia
EPI_ISL_13029261,Estonia
EPI_ISL_2601608,Estonia
EPI_ISL_1470082,Estonia
EPI_ISL_7899340,Estonia
EPI_ISL_1685285,Estonia
EPI_ISL_11739519,Estonia
EPI_ISL_13133913,Estonia
EPI_ISL_13405717,Estonia
EPI_ISL_2601636,Estonia
EPI_ISL_4255313,Estonia
EPI_ISL_4882000,Estonia
EPI_ISL_1319316,Estonia
EPI_ISL_4895561,Estonia
EPI_ISL_13028871,Estonia
EPI_ISL_4171807,Estonia
EPI_ISL_13805303,Estonia
EPI_ISL_11736928,Estonia
EPI_ISL_5460565,Estonia
EPI_ISL_4172373,Estonia
EPI_ISL_7620225,Estonia
EPI_ISL_2642840,Estonia
EPI_ISL_1685440,Estonia
EPI_ISL_9963356,Estonia
EPI_ISL_2642271,Estonia
EPI_ISL_9663200,Estonia
EPI_ISL_2642466,Estonia
EPI_ISL_4255218,Estonia
EPI_ISL_4171820,Estonia
EPI_ISL_7899296,Estonia
EPI_ISL_2601443,Estonia
EPI_ISL_6271573,Estonia
EPI_ISL_2097056,Estonia
EPI_ISL_1470054,Estonia
EPI_ISL_9698216,Estonia
EPI_ISL_13133998,Estonia
EPI_ISL_8699528,Estonia
EPI_ISL_11540397,Estonia
EPI_ISL_2788782,Estonia
EPI_ISL_9462746,Estonia
EPI_ISL_4255195,Estonia
EPI_ISL_10799010,Estonia
EPI_ISL_7899315,Estonia
EPI_ISL_1685277,Estonia
EPI_ISL_13805417,Estonia
EPI_ISL_8482049,Estonia
EPI_ISL_11736980,Estonia
EPI_ISL_2643424,Estonia
EPI_ISL_3505870,Estonia
EPI_ISL_4881988,Estonia
EPI_ISL_3507227,Estonia
EPI_ISL_13134008,Estonia
EPI_ISL_13029473,Estonia
EPI_ISL_10444794,Estonia
EPI_ISL_9649818,Estonia
EPI_ISL_2601423,Estonia
EPI_ISL_1259157,Estonia
EPI_ISL_2788871,Estonia
EPI_ISL_5460418,Estonia
EPI_ISL_1686028,Estonia
EPI_ISL_7717837,Estonia
EPI_ISL_1731969,Estonia
EPI_ISL_4106566,Estonia
EPI_ISL_5866875,Estonia
EPI_ISL_2643400,Estonia
EPI_ISL_9649741,Estonia
EPI_ISL_12450023,Estonia
EPI_ISL_13805457,Estonia
EPI_ISL_2643431,Estonia
EPI_ISL_4503487,Estonia
EPI_ISL_2642489,Estonia
EPI_ISL_8481919,Estonia
EPI_ISL_5460704,Estonia
EPI_ISL_9963338,Estonia
EPI_ISL_2642674,Estonia
EPI_ISL_13133974,Estonia
EPI_ISL_1731907,Estonia
EPI_ISL_9462763,Estonia
EPI_ISL_4106559,Estonia
EPI_ISL_2642052,Estonia
EPI_ISL_4896041,Estonia
EPI_ISL_6017638,Estonia
EPI_ISL_4171944,Estonia
EPI_ISL_2643053,Estonia
EPI_ISL_2643496,Estonia
EPI_ISL_8481952,Estonia
EPI_ISL_7121469,Estonia
EPI_ISL_5866783,Estonia
EPI_ISL_4255472,Estonia
EPI_ISL_8482126,Estonia
EPI_ISL_2788808,Estonia
EPI_ISL_12449999,Estonia
EPI_ISL_4255264,Estonia
EPI_ISL_2545979,Estonia
EPI_ISL_6271840,Estonia
EPI_ISL_2643147,Estonia
EPI_ISL_1685311,Estonia
EPI_ISL_7121479,Estonia
EPI_ISL_6513035,Estonia
EPI_ISL_1138555,Estonia
EPI_ISL_2642593,Estonia
EPI_ISL_8481977,Estonia
EPI_ISL_11540456,Estonia
EPI_ISL_6016774,Estonia
EPI_ISL_1470133,Estonia
EPI_ISL_4503508,Estonia
EPI_ISL_2601567,Estonia
EPI_ISL_2643427,Estonia
EPI_ISL_4881977,Estonia
EPI_ISL_2642574,Estonia
EPI_ISL_4895676,Estonia
EPI_ISL_4172425,Estonia
EPI_ISL_6017408,Estonia
EPI_ISL_4503472,Estonia
EPI_ISL_3506046,Estonia
EPI_ISL_8481939,Estonia
EPI_ISL_5866888,Estonia
EPI_ISL_4881978,Estonia
EPI_ISL_2643327,Estonia
EPI_ISL_9462741,Estonia
EPI_ISL_12449920,Estonia
EPI_ISL_8699520,Estonia
EPI_ISL_8699606,Estonia
EPI_ISL_4255452,Estonia
EPI_ISL_13405713,Estonia
EPI_ISL_1732017,Estonia
EPI_ISL_9698225,Estonia
EPI_ISL_9649851,Estonia
EPI_ISL_11287503,Estonia
EPI_ISL_4255226,Estonia
EPI_ISL_3507101,Estonia
EPI_ISL_4171815,Estonia
EPI_ISL_13827150,Estonia
EPI_ISL_4172367,Estonia
EPI_ISL_3025773,Estonia
EPI_ISL_4255537,Estonia
EPI_ISL_2097126,Estonia
EPI_ISL_9462871,Estonia
EPI_ISL_7620314,Estonia
EPI_ISL_2107198,Estonia
EPI_ISL_12449452,Estonia
EPI_ISL_3505898,Estonia
EPI_ISL_3505821,Estonia
EPI_ISL_2642746,Estonia
EPI_ISL_1470163,Estonia
EPI_ISL_8482087,Estonia
EPI_ISL_9462878,Estonia
EPI_ISL_2642429,Estonia
EPI_ISL_13405726,Estonia
EPI_ISL_9698188,Estonia
EPI_ISL_2545986,Estonia
EPI_ISL_1259170,Estonia
EPI_ISL_4106569,Estonia
EPI_ISL_4171800,Estonia
EPI_ISL_1190950,Estonia
EPI_ISL_11287432,Estonia
EPI_ISL_7899395,Estonia
EPI_ISL_13028882,Estonia
EPI_ISL_2546965,Estonia
EPI_ISL_4255372,Estonia
EPI_ISL_2642128,Estonia
EPI_ISL_10444900,Estonia
EPI_ISL_6016746,Estonia
EPI_ISL_2097104,Estonia
EPI_ISL_5460429,Estonia
EPI_ISL_1470136,Estonia
EPI_ISL_4171836,Estonia
EPI_ISL_2107211,Estonia
EPI_ISL_4255303,Estonia
EPI_ISL_11287464,Estonia
EPI_ISL_8699526,Estonia
EPI_ISL_4172385,Estonia
EPI_ISL_1685450,Estonia
EPI_ISL_9462774,Estonia
EPI_ISL_1319319,Estonia
EPI_ISL_5460488,Estonia
EPI_ISL_11287463,Estonia
EPI_ISL_3506050,Estonia
EPI_ISL_1731885,Estonia
EPI_ISL_4503435,Estonia
EPI_ISL_13405587,Estonia
EPI_ISL_3507139,Estonia
EPI_ISL_8699539,Estonia
EPI_ISL_7121461,Estonia
EPI_ISL_7899322,Estonia
EPI_ISL_1686042,Estonia
EPI_ISL_11739533,Estonia
EPI_ISL_603118,Lithuania
EPI_ISL_1960624,Lithuania
EPI_ISL_2428325,Lithuania
EPI_ISL_8675620,Lithuania
EPI_ISL_2082417,Lithuania
EPI_ISL_1656036,Lithuania
EPI_ISL_2694218,Lithuania
EPI_ISL_2334853,Lithuania
EPI_ISL_934124,Lithuania
EPI_ISL_3464426,Lithuania
EPI_ISL_2428197,Lithuania
EPI_ISL_2428086,Lithuania
EPI_ISL_1909964,Lithuania
EPI_ISL_8180195,Lithuania
EPI_ISL_4256548,Lithuania
EPI_ISL_8348753,Lithuania
EPI_ISL_2334883,Lithuania
EPI_ISL_770531,Lithuania
EPI_ISL_1960402,Lithuania
EPI_ISL_1579930,Lithuania
EPI_ISL_2614985,Lithuania
EPI_ISL_9122208,Lithuania
EPI_ISL_7316270,Lithuania
EPI_ISL_8675313,Lithuania
EPI_ISL_2428200,Lithuania
EPI_ISL_1656102,Lithuania
EPI_ISL_5536662,Lithuania
EPI_ISL_1657376,Lithuania
EPI_ISL_7132037,Lithuania
EPI_ISL_1969175,Lithuania
EPI_ISL_8720287,Lithuania
EPI_ISL_2339715,Lithuania
EPI_ISL_1398381,Lithuania
EPI_ISL_12771455,Lithuania
EPI_ISL_3060208,Lithuania
EPI_ISL_8348665,Lithuania
EPI_ISL_8675224,Lithuania
EPI_ISL_8675421,Lithuania
EPI_ISL_4878457,Lithuania
EPI_ISL_9611605,Lithuania
EPI_ISL_1580032,Lithuania
EPI_ISL_9122428,Lithuania
EPI_ISL_4478514,Lithuania
EPI_ISL_4879709,Lithuania
EPI_ISL_3340682,Lithuania
EPI_ISL_1655060,Lithuania
EPI_ISL_8702789,Lithuania
EPI_ISL_4879665,Lithuania
EPI_ISL_1909908,Lithuania
EPI_ISL_2334860,Lithuania
EPI_ISL_11066829,Lithuania
EPI_ISL_5432177,Lithuania
EPI_ISL_8793488,Lithuania
EPI_ISL_8476158,Lithuania
EPI_ISL_2082061,Lithuania
EPI_ISL_8793380,Lithuania
EPI_ISL_1656084,Lithuania
EPI_ISL_1656019,Lithuania
EPI_ISL_934164,Lithuania
EPI_ISL_1396405,Lithuania
EPI_ISL_4478443,Lithuania
EPI_ISL_8675216,Lithuania
EPI_ISL_4137827,Lithuania
EPI_ISL_1384787,Lithuania
EPI_ISL_2694483,Lithuania
EPI_ISL_2334387,Lithuania
EPI_ISL_2509534,Lithuania
EPI_ISL_8010394,Lithuania
EPI_ISL_8720510,Lithuania
EPI_ISL_8675986,Lithuania
EPI_ISL_2509556,Lithuania
EPI_ISL_9122229,Lithuania
EPI_ISL_1909937,Lithuania
EPI_ISL_2334344,Lithuania
EPI_ISL_1756887,Lithuania
EPI_ISL_2428607,Lithuania
EPI_ISL_2509701,Lithuania
EPI_ISL_8793487,Lithuania
